created_at,text
Mon Sep 16 14:22:19 +0000 2013,#JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT #JAILBAIT
Sun Sep 29 22:25:53 +0000 2013,"jailbait, jailbait and more jailbait"
Tue Sep 24 04:23:13 +0000 2013,"RT @2Hood4UGuhh: Jailbait, jailbait everywhere"
Sat Sep 07 23:31:30 +0000 2013,@GregLeft very jailbait!
Wed Sep 18 05:00:24 +0000 2013,@MissMante #JailBait
Tue Sep 03 03:05:39 +0000 2013,@AllyCheyenne your jailbait
Wed Sep 04 03:20:40 +0000 2013,THAT BITCH IS JAILBAIT
Sun Sep 01 20:01:16 +0000 2013,All I'm saying is... Jailbait....
Mon Sep 30 12:26:21 +0000 2013,No longer jailbait
Fri Sep 20 00:06:06 +0000 2013,The Jailbait is real..
Thu Sep 19 10:30:00 +0000 2013,Jailbait everywhere.
Tue Sep 24 23:05:44 +0000 2013,@TommyMcAsteez jailbait?
Fri Sep 06 18:54:38 +0000 2013,#jailbait #stayawayfromme
Mon Sep 09 22:28:51 +0000 2013,jailbait cunts
Mon Sep 09 03:09:19 +0000 2013,oomf had a crush on me but jailbait
Wed Sep 11 16:37:20 +0000 2013,All these young hoes are jailbait
Wed Sep 11 19:24:02 +0000 2013,RT @onyaled: That jailbait
Mon Sep 16 02:20:27 +0000 2013,@Kelci_Kp forsure #JAILBAIT
Sun Sep 01 19:51:42 +0000 2013,This is jailbait!!! Fact!!! #xfactor
Tue Sep 10 05:47:21 +0000 2013,@Neil_McNeil you're still jailbait!!!!
Sat Sep 07 06:34:11 +0000 2013,PRODUCTION ON #JAILBAIT starts in the AM! #LOCKITUP
Mon Sep 02 19:02:59 +0000 2013,@xoAaliyah says #JailBait lol
Fri Sep 27 22:18:35 +0000 2013,I just got called jailbait
Tue Sep 03 08:21:47 +0000 2013,"""@KobeBMichaelJ: #JailBait"" CRYING "
Sun Sep 01 19:25:34 +0000 2013,@Zoombalemur @KalypsoPuppy You're jailbait? X3
Mon Sep 09 15:20:27 +0000 2013,RT @JxckGriffin: jailbait at smokers
Wed Sep 11 00:50:48 +0000 2013,I THOUGHT I ALREADY GOT RID OF THE JAILBAITS
Wed Sep 18 09:29:10 +0000 2013,JAILBAIT WINS #RIGGED #AKB48 #じゃんけん大会
Mon Sep 09 03:09:49 +0000 2013,RT @Kevoskillz: Dude she a freshman... #Jailbait
Thu Sep 12 00:06:27 +0000 2013,My brother doesn't understand that she's jailbait. But whatever though.
Thu Sep 26 23:36:50 +0000 2013,Google is 15? 'king hell. Jailbait.
Wed Sep 18 00:13:53 +0000 2013,@KeatonStromberg Dude. You have to quit. But please don't. #jailbait
Tue Sep 03 03:56:58 +0000 2013,@AustinMahone Hey sexy jailbait 😉
Wed Sep 04 21:17:16 +0000 2013,@chillguymedina your jailbait buying you them nuggets doeee
Thu Sep 05 21:25:01 +0000 2013,I get called jailbait on a daily basis on here.
Tue Sep 24 20:15:10 +0000 2013,RT @jailbaiting: i think i shit my pants
