created_at,text
Wed Dec 05 02:25:07 +0000 2012,"DUDE, you are going after a 16 year old- and how old are you? ABOUT TO BE 23. #jailbait #jailbait #jailbait"
Tue Dec 18 23:58:58 +0000 2012,Being 18 succs just a little bit cuz now everything's jailbait -____- but at least I'm not the jailbait lol
Wed Dec 12 00:37:48 +0000 2012,Swimmeats  #jailbait
Sun Dec 09 23:59:38 +0000 2012,@Adr_princess15 jailbait
Tue Dec 18 18:46:58 +0000 2012,@1_life_1_soul forget it. Jailbait.
Wed Dec 19 03:06:08 +0000 2012,And that my friend is called jailbait
Tue Dec 11 21:01:59 +0000 2012,#letsmakeitawkward @Ox_93 and jailbait
Mon Dec 17 20:14:24 +0000 2012,@priesty95 WHAT IS JAILBAIT IDIOT?!
Fri Dec 21 22:58:55 +0000 2012,@ObliviousTeen @hopefuldreams_  #JailBait
Thu Dec 06 03:42:33 +0000 2012,My brother calls me jailbait -.-
Fri Dec 14 17:07:19 +0000 2012,It's so painfully horrible being a jailbait
Sun Dec 23 17:09:32 +0000 2012,@KateBenz you're finally not jailbait!!!!
Sun Dec 09 14:12:13 +0000 2012,"Explains the term ""jailbait"""
Mon Dec 10 23:33:18 +0000 2012,@adambeeson jailbait are going mad
Sat Dec 08 01:19:17 +0000 2012,@HeiressKat jailbait meaning you ? Lol
Thu Dec 13 18:53:07 +0000 2012,@HoopingDreams24 are you saying this because you have jailbait on here lol
Sat Dec 15 14:11:04 +0000 2012,She's jailbait. What part of that don't you understand? #fucked
Fri Dec 21 09:45:26 +0000 2012,ZELO! YOU ARE JAILBAIT! DAMN IT! SO CUTE
Wed Dec 05 12:34:22 +0000 2012,@JonnyClynes Standard for a jailbait graft
Sat Dec 01 14:47:07 +0000 2012,@NelsonOtano sii JailBait !! hahaha
Sun Dec 16 17:27:45 +0000 2012,LOVE YOU TOO MY LIL JAILBAIT OKAY
Fri Dec 07 19:33:57 +0000 2012,So much jailbait fuck off its past your bedtime
Thu Dec 13 14:45:21 +0000 2012,A jailbait king knows his uniforms #jordz
Wed Dec 19 02:20:32 +0000 2012,RT @LeahGordon17: @oxkaylaa cause we all were jailbait
Sun Dec 09 03:17:12 +0000 2012,RT @JKroeber13: @CdUbBzFUCK #ExcusesForNotTurningInYourHomework I'm jailbait
