created_at,text
Sun Sep 09 20:56:34 +0000 2012,RT @MerylStreet_: Age? Jailbait.
Sun Sep 09 21:21:45 +0000 2012,@kneehighs26 you're jailbait?
Mon Sep 10 00:31:41 +0000 2012,#NowPlaying #music Now playing: Avicii - Jailbait (A-Lab Radio Edit) Luister direct  http://t.co/O82c0ew1 #radio
Sun Sep 16 11:30:34 +0000 2012,"@bakasilhouette jailbait itu, google it /top, kalo dek domba liat aja yg di iklan pake baju domba"
Sun Sep 16 21:18:08 +0000 2012,@aimeefordd jailbait mate
Sun Sep 16 17:45:45 +0000 2012,My name is Brandon Scott's Johnson &amp; I'm a pedophile that likes to fuck 16 &amp; 17 year old girls. Jailbait HMU!!!!!!
Sun Sep 23 15:39:49 +0000 2012,@KhairilAnuar check IC dulu bro. Nanti jadi pedo pulak #jailbait @AynaaZainal
Sun Sep 23 18:50:08 +0000 2012,RT @Kathleen_McGee: I like to think of myself as jailbait. If you date me eventually you will try and murder me.
Mon Sep 24 04:15:05 +0000 2012,#NameThatWasAlmostYours jailbait oh wait....it is. @sludgelife_heem
Mon Sep 24 03:34:02 +0000 2012,"@sofiachoi omg? 4-day con? nell
lang?? alskfgslkahs new album na agad shucks. i can only flail on baekai and onew and jailbait nowadays :))"
Sun Sep 23 17:20:52 +0000 2012,from time somebody follow me i following back now i real watch my twitter it have a solid amount of jailbait
Mon Sep 24 00:17:21 +0000 2012,RT @faithcolemann: Shoutout to the fellas rocking the cradle  🍼🚼👶 #blessem #jailbait
Wed Sep 12 15:29:17 +0000 2012,Hate the word jailbaits? #getthemeaningright
Wed Sep 12 18:21:37 +0000 2012,@wazza2312 @dthomo78 @boocats2 dazs comments on the young lady this afternoon were pretty choice!! #jailbait #needlockingup
Thu Sep 13 01:19:17 +0000 2012,Y'ALL FUCKERS ARE ALL JAILBAIT /////I AM GOIGN TO PRISON/////
Wed Sep 12 23:07:36 +0000 2012,“@brookiee7 @JusDexAllDay stay awayyy! Lol #jailbait” lol hell yeah im LEAVING!
Wed Sep 12 17:33:47 +0000 2012,"@Frodono3 I can't next week I'm in Sunderland, I think you should go on your own #jailbait"
Thu Sep 13 00:32:59 +0000 2012,Jailbait that looks like Justin bieber?!
Tue Sep 25 06:08:32 +0000 2012,Happy Birthday to my bestest pal @melissaar_ called me jailbait already:( love ya chica! Xxxxxxx
Tue Sep 25 08:11:37 +0000 2012,@RhiannonPeak Quote: now I'm 16 I'm not jailbait anymore
Wed Sep 26 02:59:10 +0000 2012,Can December hurry so I can go out on a date with the finest jailbait evur? @The_Mo0seMaster @DragonTheseNutz @AshleyNeverland
Tue Sep 25 21:25:47 +0000 2012,When 12 year olds go out with someone and say they love each other ! Pal when I was 12 only thing I was in love with was my Dsi! #JailBait
Tue Sep 25 14:16:37 +0000 2012,#Psychedelic #NowPlaying travel agency – Jailbait http://t.co/60rkMLGI http://t.co/eZ6OersC http://t.co/AN24AG20
Tue Sep 25 14:15:27 +0000 2012,"Just seen a school girl in a skirt that was far too short, if it was any shorter there would be no point wearing it! #Underageslag #Jailbait"
Tue Sep 25 19:14:15 +0000 2012,To all my fellow jailbaits- I feel bad for you son. I got 99problems but school ain't one 😎📝
Tue Sep 25 19:54:50 +0000 2012,remember pow by lethal bizzle?! loved that song as a jailbait
Thu Sep 06 18:31:57 +0000 2012,"RT @damn_bmur: You're popular with all of the minors, you must feel SO damn good about yourself! #newsflash #jailbait"
Fri Sep 07 01:49:38 +0000 2012,@wildseandon_mdm I ain't no jailbait nigga lol smh
Fri Sep 07 01:44:49 +0000 2012,what's up with @byrdmannjr attracting #jailbait lmao
Fri Sep 07 01:41:18 +0000 2012,I hope one direction goes down for a tape charge 95% of their fans are jailbait
Thu Sep 06 07:35:05 +0000 2012,"Ariel Winter is prime #jailbait

WOULD SMASH!"
Thu Sep 06 20:49:36 +0000 2012,"Little tweenie bops that get 1565398 million likes on their fb pics, almost as nuts as their backcombed hair and hotpants #jailbait"
Fri Sep 07 02:41:05 +0000 2012,@TheSamEnnaShow just a little longer and i wont be jailbait and we can bon over a beer
Thu Sep 06 19:34:56 +0000 2012,@Daniel_Bugg hahaha you lot it mate! #jailbait
Tue Sep 25 02:55:05 +0000 2012,"woops, you're jailbait."
Mon Sep 24 14:59:03 +0000 2012,"""@iristheax: a 16 year old asked me to meet him tonight. um NO THANKS. don't do jailbait. I want a nap"" dyin"
Mon Sep 24 19:43:39 +0000 2012,@Aaron_Hartwell you're jailbait:L
Mon Sep 24 19:04:51 +0000 2012,some of these freshmen look badd tho...#jailbait
Fri Sep 28 09:15:11 +0000 2012,@hannadillon I still love the aqua disco #jailbait
Sat Sep 29 03:05:13 +0000 2012,RT @dom_dad: “@HornyDude86: I would do terrible things to this boy lol #jailbait #horny http://t.co/hdLXwKQH” you and me both!
Fri Sep 28 21:03:28 +0000 2012,#young girl underwear pic jailbait alsweathinex1418
Fri Sep 28 21:36:09 +0000 2012,@OlCrippyBastard tf  is jailbait ? lol
Fri Sep 28 13:50:56 +0000 2012,"Shut the fuck up, you're jailbait."
Thu Sep 20 05:08:36 +0000 2012,Got three texts from college guys... 😏 #jailbait
Wed Sep 19 12:34:56 +0000 2012,@Tsukento @PikaHikariKT Jailbait? :P #imgoingtohell
Thu Sep 20 01:20:12 +0000 2012,http://t.co/glWADU5c i- .....this stupid jailbait hwety3uytpaqreg;klty
Thu Sep 20 04:55:28 +0000 2012,Except i dripped the soap outttt the shower smh #JailBait
Wed Sep 19 23:32:47 +0000 2012,@talishaamize because you're 17 #jailbait
Wed Sep 19 14:17:36 +0000 2012,@CrispedGoose #jailbait
Wed Sep 19 14:24:08 +0000 2012,#young jailbait girl tocosoni1062
Wed Sep 19 14:05:22 +0000 2012,@BenGlenny10 you'd have loved it. Full of jailbait it was.
Thu Sep 20 00:21:48 +0000 2012,#DescribeYourCrushInOneWord jailbait.
Wed Sep 19 16:24:37 +0000 2012,RT @emjrooney: #TweeLikeABoy I hate jailbait!!! Let me come to your party babe?
Wed Sep 19 16:22:41 +0000 2012,#TweeLikeABoy I hate jailbait!!! Let me come to your party babe?
Sat Sep 22 22:30:22 +0000 2012,#freeaustin #jailbait #Billylong #Eileenbradley #4thofjewly @austinlong20 @ryanrymy   @ Snowmass Club http://t.co/LIjoMpWF
Sat Sep 22 22:16:59 +0000 2012,"Oomf is just 15. 
whoaaaa

Lmao. str8 #jailbait"
Sat Sep 22 06:53:47 +0000 2012,@hashirepanda ETHEREAL JAILBAITS
Sat Sep 22 19:30:05 +0000 2012,Jailbait of today.. #isthisreallife
Sat Sep 22 13:50:02 +0000 2012,If any if them cheerleaders are of age ..... They would get it! #DENCH #JailBait?
Sun Sep 30 06:57:18 +0000 2012,I see what you did there #xfactorUK. Give me another jailbait boy band to drool over. #thatscool
Mon Oct 01 04:44:03 +0000 2012,Jailbait. Lol its a heartbreaker at times.
Mon Oct 01 04:05:37 +0000 2012,She looks old enough right? #jailbait
Sun Sep 30 20:14:20 +0000 2012,@alp_besen jealous coz youre jailbait and dont have any?
Mon Oct 01 03:26:17 +0000 2012,RT @bamababyrmft: I don't mess with baby gays(lesbians under 18) mainly because I wouldn't look good in an orange jumpsuit #jailbait
Sun Sep 30 10:09:03 +0000 2012,Lovely JBs for your pleasure http://t.co/XSomvvQQ #jailbait #jb #forum
Sat Sep 01 15:47:08 +0000 2012,"Happy Birthday @Beckymoreno11❤☺🎁🎉🎈
You are no longer jailbait, so you can call those pretty boys backkk😍 haha!"
Sun Sep 02 03:13:12 +0000 2012,RT @_lucas_pc: jailbait... AUEHUAHEUHAUEHUAHEUHAUHE
Sun Sep 02 03:51:14 +0000 2012,Watch who you date females just ready to send people to. Jail #jailbait
Sat Sep 01 08:42:05 +0000 2012,@shiyunlee BOYS ARE BOYS &lt;3 AND THEY ARE SO CUTE &lt;3 AND THEY ARE NOT JAILBAIT MINOSSI IS 1991
Mon Sep 03 22:00:11 +0000 2012,"I'm 12, will you be my girlfriend? — aye, i love jailbait. http://t.co/PjNdookK"
Mon Sep 03 18:30:36 +0000 2012,"RT @Judgmental_Gay: Being 18 is the worst. 17 is just jailbait, and 18+ think you're a joke."
Mon Sep 03 12:53:15 +0000 2012,♬ Motorhead - Jailbait #rockradio1 #nowplaying  https://t.co/rcWjQjwC
Tue Sep 04 01:42:30 +0000 2012,#jailbait pics porn kymaseattsadd1713
Mon Sep 03 07:28:46 +0000 2012,RT @xxPrettyMadonna: @Convicted_Cocky Shit I can Tell . Shit was Crayyyy . With Your JailBait Ass .
Mon Sep 03 20:26:10 +0000 2012,@RollyThug69 &amp; i look at pictures of jailbait girls. there's no shame in our game.
Mon Sep 03 23:46:47 +0000 2012,@miss_sandtoes damn just realized that you're jailbait
Mon Sep 03 23:54:57 +0000 2012,@SirLotsA_Doobs #jailbait
Tue Sep 04 00:42:35 +0000 2012,"RT @McGreggors: That awkward moment when ur hitting on someone all night, then find out they're 16 #jailbait"
Fri Sep 14 08:52:45 +0000 2012,@MillyThornber yh bt u on ur own with a 100 of thm...gud luck!! And best pull ur jeans up thn jailbait haha x
Fri Sep 14 17:19:47 +0000 2012,Happy Birthday @earection Dont get caught slippin! #jailbait
Fri Sep 14 19:06:55 +0000 2012,"You can tell shes jailbait (or lame) if she uses ""idgaf"""
Thu Sep 06 05:46:43 +0000 2012,@MariaSofiaaaa smh jailbait &amp; jailtraps are serious for dudes
Thu Sep 06 04:27:16 +0000 2012,@asap_kilos @sinthia_gigi haha jailbait
Wed Sep 05 17:54:33 +0000 2012,RT @CaraStaniforth: Kids back to school.. Too much #jailbait
Wed Sep 05 17:15:32 +0000 2012,RT @SooPrettyyPooh: @freakfreakkid You Jailbait Hunnay Lol
Wed Sep 05 14:52:55 +0000 2012,JAILBAIT @YusufLb
Wed Sep 05 13:56:26 +0000 2012,@LGW91 @AlistairHGVCC you're #jailbait pal #FingerbangingThursdays
Wed Sep 05 16:26:15 +0000 2012,russian weapons grade jailbait.
Sat Sep 22 05:22:41 +0000 2012,RT @ThaConcreteRose: chabria is jailbait like a muthafucka lol
Sat Sep 22 01:13:42 +0000 2012,"@rmtakata dhanai é sanscrito pra ""jailbait""?"
Fri Sep 21 10:54:28 +0000 2012,@the_kizzle DAMNIT get outa here jailbait
Fri Sep 21 23:34:05 +0000 2012,- those American Idol twin nuts singing about an iPhone5 on TV ##CNN #jailBait #plus what cho ass doing standing in line anyway?!
Fri Sep 21 17:10:51 +0000 2012,Forget dorm rooms. Have you seen the High school parking lot lately?! #JailBait
Fri Sep 21 14:38:50 +0000 2012,#jailbait @leehampsono1 @BigDannyB84 http://t.co/b7D07BK5
Fri Sep 21 19:10:54 +0000 2012,some random dude on instagram thought Natazha was my daughter and then called me jailbait... #whateven 😂😹
Fri Sep 21 19:41:10 +0000 2012,Best part of the event was a 16 year old shouting that I was hot whilst I was being filmed. Totes trowvegas chav jailbait!!
Thu Sep 27 22:25:38 +0000 2012,@SMVickerstaff hope you're not exchanging digits with jailbaits!! #paedo
Fri Sep 28 04:54:08 +0000 2012,Im 17.... I don't mess with jailbait nigga.... #subtweet
Fri Sep 28 02:32:53 +0000 2012,volleyball team came to my job looking grown ass hell then girls (niggas looking at'em ) was only in middle school taller then me #jailbait
Sat Sep 29 10:28:31 +0000 2012,One week untill I'm not jailbait! (Y)
Sat Sep 29 17:33:39 +0000 2012,Going to get so drunk tonight #jailbait #dksfolyf
Tue Sep 04 22:31:23 +0000 2012,#jailbait
Wed Sep 05 05:24:03 +0000 2012,"Also, don't call yourself a jailbait even if you are. It's just trashy and slutty. No one wants that shit."
Wed Sep 05 04:58:21 +0000 2012,Nigga stop with the jailbait. Fuck. Hahaha
Tue Sep 04 23:18:16 +0000 2012,"Everyone is turning 18, then there's me like, hi, still 17. Still jailbait."
Tue Sep 04 21:08:09 +0000 2012,@TyrrellLewis OH MY WORD YOUR ONLY IN YEAR 10 #JailBait Lmfao
Tue Sep 04 13:47:38 +0000 2012,@RainbowChelita jailbait
Tue Sep 04 16:16:50 +0000 2012,To much jailbait
Sun Sep 02 15:27:02 +0000 2012,Fuck Jailbait.
Sun Sep 02 15:01:13 +0000 2012,#SMILEJJONGDAY HAPPY BIRTHDAY SMILE BOY LEE SUNGJONG! FINALLY YOU ARE NOT A JAILBAIT AND NOONA CAN RAPE YOU NOW :) OH WAIT IM NOT A NOONA.
Sun Sep 02 22:49:35 +0000 2012,@CteveAustin32 @LydiaBich @vegancracker @winchesthair I can't cry on Cteve's shoulder because I'm jailbait this upsets me
Mon Sep 03 05:19:59 +0000 2012,“@alyssanelsonMN: I'm young as hell but I look grown #Jailbait hahaha”
Sun Sep 02 10:13:34 +0000 2012,"RT @AlexGoodenx: @TashaEden Happy birthday beautiful! No longer jailbait, So birthday sex?;)"
Sun Sep 02 21:20:02 +0000 2012,Beautiful Blonde With Freckles http://t.co/XE1MTIDT #jailbait #jb #forum
Tue Sep 18 01:47:42 +0000 2012,Adam... stop with the jailbait... at least pick me... LOLOL
Tue Sep 18 01:36:40 +0000 2012,I really need to take the anal out of my name bc pornstars are following me IM JAILBAIT YOU ALL ARE GROSS
Tue Sep 18 04:56:17 +0000 2012,@beckymch1267 jailbait
Mon Sep 17 21:32:35 +0000 2012,lil jailbait = taryn.. lol
Mon Sep 17 17:21:28 +0000 2012,"@kayleighdapper I was close to biting then, you should go really. #jailbait"
Tue Sep 18 00:31:00 +0000 2012,You're all I ever wanted! Whoooo #HunterHayes. Yummy jailbait.
Tue Sep 18 00:03:47 +0000 2012,lol “@HeyKeifer: It's weird when these jailbait girls older siblings know me.”
Mon Sep 17 19:46:41 +0000 2012,RT @MarniB73: is jailbait the new craze?
Thu Sep 20 22:17:30 +0000 2012,RT @Lohamp10: #jailbait 👮
Thu Sep 20 22:11:06 +0000 2012,Also in a little over than 24 hours I will no one will ever be able to call me jailbait ever again!
Thu Sep 20 18:10:47 +0000 2012,@WillH_7 town? Jailbait not in attendance
Thu Sep 20 20:48:44 +0000 2012,@RobertGalusic @sanjadukic #CradleRobbers #JailBait
Fri Sep 21 03:16:41 +0000 2012,You're just a sluttier version of your older sister #jailbait
Thu Sep 20 21:38:09 +0000 2012,@CaitlynDenae me = jailbait. :'(
Sat Sep 15 22:49:04 +0000 2012,"RT @dsjacks77: @Moniquuueee There's an opening for my jailbait friend. Sabrina's out, you're in! Congratulations Monique!!! Lol"
Sat Sep 15 11:10:14 +0000 2012,"Tonight: @whatsthenoise1 @ukreign Tasty Jailbait, The Beat Movement, Black Berry Jacks Acoustic, Anton at @PivoGlasgow http://t.co/fu4HjPmL"
Sun Sep 16 02:32:45 +0000 2012,"RT @KamanziMunroe: ""Bro, don't even try. She's jailbait."""
Sun Sep 16 02:41:44 +0000 2012,"but this actually RT @yuldori
Taeyeon looks more like a jailbait than Krys :/"
Sat Sep 15 21:14:09 +0000 2012,all this jailbait on twitter FUUUUUHCK
Wed Sep 26 12:30:07 +0000 2012,RT @ananrss5: Sweet as Candy (24P) http://t.co/U189UpE6 #jailbait #jb #forum
Thu Sep 27 03:38:35 +0000 2012,@KylieBrooke12 Go for it!! #worthashot 😍💏 Ohhh yeah ab the other thing... #jailtime 🚓 kinda goes along with that one girls that's #jailbait
