created_at,text
Sun Apr 07 02:37:44 +0000 2013,i know jailbait is a term used on girls but Seventeen is pure jailbait jc
Mon Apr 08 17:54:45 +0000 2013,Alright jailbait
Fri Apr 26 18:20:42 +0000 2013,Jailbait. That's funny
Sun Apr 21 06:58:50 +0000 2013,He called me jailbait.
Sun Apr 07 03:18:46 +0000 2013,that's jailbait Will
Fri Apr 12 18:26:18 +0000 2013,@kraystina you're jailbait
Thu Apr 11 22:19:07 +0000 2013,RT @BL0W_M33: Jailbait
Fri Apr 05 03:10:45 +0000 2013,; samuel is the ultimate jailbait
Tue Apr 30 00:20:41 +0000 2013,talk about fucking jailbait
Tue Apr 30 03:16:50 +0000 2013,@ellsburyssecret jailbait lol
Wed Apr 03 17:19:40 +0000 2013,Long's cracking on with the jailbait
Thu Apr 04 02:48:19 +0000 2013,RT @jaaackfrost: jailbait that is
Mon Apr 01 15:17:51 +0000 2013,My last day as jailbait
Sun Apr 07 01:23:58 +0000 2013,@IlSusan @MiniLaddd #JailBait
Wed Apr 24 00:24:36 +0000 2013,Lawlz #jailbait 😂😂
Wed Apr 10 14:45:07 +0000 2013,"@killianmcd go for it, we won't judge #jailbait"
Wed Apr 10 15:22:31 +0000 2013,I've bought all the jailbait-mags D8
Tue Apr 16 02:02:28 +0000 2013,Jaden Smith is jailbait smh.
Sat Apr 27 09:33:33 +0000 2013,@Reckless_Lust lol youre jailbait
Sat Apr 06 04:24:40 +0000 2013,@CristaLambrecht ur illegal #jailbait
Tue Apr 02 02:48:32 +0000 2013,jailbait is the best bait there is.. up until prison.
Wed Apr 24 19:19:17 +0000 2013,"@Kevnmur reinventing the term ""jailbait"""
Wed Apr 10 12:21:57 +0000 2013,Jailbait &lt;&lt;&lt;🙅
Sat Apr 13 16:34:25 +0000 2013,"I'm 'that girl' at parties that introduces herself as ""jailbait"""
Thu Apr 04 17:38:47 +0000 2013,LMFAO TALKIN BOUT SOME JAILBAIT FSE
Mon Apr 22 03:07:04 +0000 2013,yay you're home lawlzzz @leylanicholexo #jailbait
Sun Apr 21 20:54:54 +0000 2013,@chloewhitbread because you look way older than you are! #jailbait
Sun Apr 14 19:48:47 +0000 2013,"""hey what's your guys's names?"" ""jailbait"" @madi_freemon"
