created_at,text
Sun Feb 23 15:57:13 +0000 2014,"All I see on my TL thanks to Derik is: jailbait, more jailbait, slut, jailbait, one fine ass chick, oh look another jailbait, and then Asian"
Mon Feb 10 06:06:59 +0000 2014,"I'm going to create a ""jailbait"" list for all the jailbait girls that follow me. Congratulations to all you that get in"
Sat Feb 08 15:28:02 +0000 2014,"""@tylerjamesrafan: pretty obvious you like jailbait."" Whenever I think of jailbait I think of vyrone idk why lol"
Sun Feb 09 00:09:19 +0000 2014,So. Much. Jailbait.
Tue Feb 11 14:16:30 +0000 2014,"Damn, jailbaits..."
Thu Feb 20 06:26:31 +0000 2014,Jailbait as fuck
Mon Feb 10 03:11:07 +0000 2014,Oh my jailbait
Thu Feb 13 07:51:39 +0000 2014,Damnit I'm still jailbait
Thu Feb 06 15:30:40 +0000 2014,@SteveStfler #jailbait LOL
Wed Feb 19 04:33:01 +0000 2014,I miss my Jailbait and my Carbon Copy :/
Sun Feb 09 05:46:20 +0000 2014,@aryanalexys You're still jailbait FML.
Tue Feb 18 05:24:37 +0000 2014,@fxckingdaddy lets talk jailbait
Fri Feb 28 03:20:06 +0000 2014,@justyjayo one is jailbait tho
Wed Feb 19 21:46:36 +0000 2014,@blairio96 that's quite jailbait like
Wed Feb 26 01:41:17 +0000 2014,they call me little jailbait 😭
Wed Feb 26 04:55:35 +0000 2014,@sarah_greenie I miss your face jailbait
Thu Feb 13 00:16:59 +0000 2014,Finding out that a girl is 15... JAILBAIT!
Mon Feb 24 01:27:21 +0000 2014,RT @tanskingoddezz: can't wait to not be jailbait :))
Sat Feb 22 17:52:27 +0000 2014,I seriously love @itsmariahdooode #jailbait 😂😂👏
Tue Feb 25 20:45:30 +0000 2014,sometimes i wish i was still jailbait. #lifeontheedge
Tue Feb 25 16:04:50 +0000 2014,@weemethy @coffeybean90 It's fine because jailbait tits.
Mon Feb 24 03:47:29 +0000 2014,Those Are The Contents Of My Lancer's Trunk .. Haha I'm JailBait
Tue Feb 11 15:33:09 +0000 2014,This weathers so jailbait! Is this snow or hail 😂 #hurricanscoming
Thu Feb 20 20:56:12 +0000 2014,"Jailbait, whens he plugging your phone in the computer? Twisteddd"
Sat Feb 22 19:11:50 +0000 2014,I remember when Leo had everyone calling me jailbait 😂😂😂😂
Tue Feb 18 09:25:38 +0000 2014,Jailbait watch online http://t.co/QCrRu3vlzY
Sat Feb 22 01:51:28 +0000 2014,Happy Birthday to my buddy scooter 🎉🎈🏀👬😎 #jailbait @mitchellmalique
Tue Feb 25 00:26:44 +0000 2014,RT @DoodTheKid: @thatbobfag Get ur jailbait outta here
Mon Feb 24 03:43:35 +0000 2014,RT @breeehamiltonnn: Rt if u think I'm jailbait (don't rt)
Sun Feb 09 22:14:07 +0000 2014,some guy told me this weekend to get jailbait tatted on my forehead :(
Wed Feb 12 02:42:41 +0000 2014,@_marktuans yoU CAN CALL ME JAILBAIT ANYTIME (i love that nickname tbh)
Wed Feb 26 21:23:38 +0000 2014,So #cute #hot #teen #jailbait http://t.co/puCNkmVfot
Tue Feb 18 04:43:15 +0000 2014,RT @__britxo: I just need Luke hemmings and his jailbait ass here
Thu Feb 13 00:41:01 +0000 2014,@ILoveFeitelberg creeping hard on @Bossman_Rand. He's jailbait but has fantastic musical taste.
Sun Feb 09 23:35:10 +0000 2014,RT @kristinna_smith: Love a bit of peng jailbait tho 😍
Mon Feb 10 23:51:55 +0000 2014,"@__Ewan_ sickening thought, was actually terrifying! Such a jailbait car aswell #backseats"
Mon Feb 10 16:44:38 +0000 2014,"RT @eth416: ""@girlxdoor23: Perky!! http://t.co/60CXx7H2i2""
#jailbait"
Fri Feb 28 01:53:20 +0000 2014,RT @Things_YouLove: @VJusticeOhio @TheMarvinLopez Lola Martinez wrote the definition on jailbait
Sat Feb 15 06:18:28 +0000 2014,"RT @eth416: ""@AbelTeller2: http://t.co/nOoCqx4vm4""
#jailbait #yummy"
Wed Feb 12 23:11:42 +0000 2014,I've been coming to vegas since I was jailbait and this was the first time I was carded on a casino floor????
Sun Feb 23 16:37:12 +0000 2014,RT @SdMcarthur: The most jailbait people are the people that are that desperate that they turn up to parties that they're not invited to
Fri Feb 14 00:05:17 +0000 2014,RT @MetsCloser: @DevudWrihtpls @IAmNotEricYoung 12 year old 😂 Erik is jailbait
Fri Feb 21 10:40:43 +0000 2014,"""@2p2TrollCat: They should rename Women's Figure Skating to Jailbait On Ice. #Sochi2014"" No, gymnastics already is..."
Thu Feb 06 03:45:57 +0000 2014,@jackietaylor70 ha i never said that but im underage you might go to jail #jailbait
Fri Feb 14 22:29:23 +0000 2014,RT @secretlynoir: @jailbaitxxx @xhotteensx Definate jailbait http://t.co/31kRmGOrbQ
Sat Feb 15 03:02:22 +0000 2014,RT @Teen_mound_pics: #mound boyshorts #ginger #jailbait. http://t.co/jktBRfUvjd
Mon Feb 24 14:03:42 +0000 2014,jimin was totally jailbait for like 3 months after debut wATCH URSELVES GUYS
Tue Feb 25 19:46:58 +0000 2014,RT @Teen_mound_pics: #mound boyshorts #ginger #jailbait. http://t.co/jktBRfUvjd
Sat Feb 15 15:37:37 +0000 2014,@quesorasora dude you've seen those instagram bitches. 20 odd to us looks like jailbait to them
Sun Feb 16 03:20:53 +0000 2014,"Just found out this girl I thought was hot is only 16...she looks like she's in college jeezuz, what's up with all this jailbait"
Thu Feb 27 18:05:18 +0000 2014,RT @clarkson1205: Hope has the same bed time I had when I was in the second grade...little girl probs...#jailbait
Sat Feb 08 05:47:27 +0000 2014,"I'm not into jailbait but my girlfriends only 17. Can I hit that,can I rip that, can lick that, can I get that from behind🎶"
Thu Feb 13 16:59:27 +0000 2014,"RT @SMACKprepschool: ""Kingswood Oxford: where guys date girls that are four years younger. #jailbait"" #smackprep"
Fri Feb 21 02:12:17 +0000 2014,"RT @_awoodard: If you are 18+ years of age, you should NOT be hanging around girls under the age 16! #Creep #JailBait"
Sat Feb 22 02:00:46 +0000 2014,RT @baggmann: Ted Nugents Jailbait song is vile and crass.  He represents republicans well #inners
Thu Feb 20 03:47:30 +0000 2014,@naporeon I don't even know what you just said but clickbait sounds like interweb jailbait so I'll assume it was dirty.
Thu Feb 06 16:46:17 +0000 2014,@misterljoe until you that i remembered them again haha wtf jailbait double time than got7 wth is happening kpop lol
Sun Feb 16 22:54:18 +0000 2014,8th grade girls now a days look like they all supposed to be juniors in HS. It's crazy.. #jailbait
Sun Feb 16 13:10:59 +0000 2014,I went to college with this white don who was 17. He said he would beat any jailbait no matter how old lol smh
Sat Feb 08 15:43:10 +0000 2014,"@paullmsmooney I'm payin to watch it , can't do it anymore , Crackin me up jailbait, beer sky sports, pish unhappy Fenian bee"
Tue Feb 11 07:34:53 +0000 2014,RT @oCHIEFxGOOTo: @babycourtmoney get outta of state And you too young anyways. Just jailbait that wouldn't know what to do but lay there😂.…
Sat Feb 22 07:30:29 +0000 2014,"@Nataliejoyyxx EXCUSE YOU, YOURE NOT 17 STOP TRYING TO BE JAILBAIT. I know you like to live on the wild side... but its just no."
Wed Feb 19 14:26:53 +0000 2014,RT @Teen_mound_pics: #mound #tshirtandpanties #jailbait #tease mmmmm good girl http://t.co/TUNNbliwPG
Wed Feb 26 01:52:56 +0000 2014,Nothing makes me more sicker then seeing a 19-22 year old date young HighSchool freshman girls #JailBait
Wed Feb 26 01:00:42 +0000 2014,"Jailbait (2014) Starring Sara Malakul Lane, Steve Hanks and Shannon Walters http://t.co/rM3XTu6VQs"
Thu Feb 20 20:55:45 +0000 2014,"RT @thefieryheart: “Did he kiss you back?” I asked.
“Yeah, but I think I caught him off guard.”
“Jailbait, he’s a guardian. They’re never c…"
